Employee #,Date,Time In,Time Out
19,12/19/2022,8:00,17:00
19,12/20/2022,8:00,17:00
19,12/21/2022,8:00,17:00
19,12/22/2022,8:00,17:00
19,12/23/2022,8:00,17:00
19,12/26/2022,10:00,17:00
19,12/27/2022,8:00,17:00
19,12/28/2022,8:00,17:00
19,12/29/2022,8:00,17:00
19,12/30/2022,0:00,0:00
20,01/09/2022,8:00,17:00
20,02/09/2022,8:00,17:00
20,05/09/2022,8:00,17:00
20,06/09/2022,8:00,17:00
20,07/09/2022,8:00,17:00
20,08/09/2022,10:00,17:00
20,09/09/2022,8:00,17:00
20,12/09/2022,8:00,17:00
20,09/13/2022,8:00,17:00
20,09/14/2022,8:00,17:00
20,09/15/2022,8:00,17:00
20,09/16/2022,8:00,17:00
20,09/19/2022,10:00,17:00
20,09/20/2022,8:00,17:00
20,09/21/2022,8:00,17:00
20,09/22/2022,8:00,17:00
20,09/23/2022,8:00,17:00
20,09/26/2022,8:00,17:00
20,09/27/2022,8:00,17:00
20,09/28/2022,10:00,17:00
20,09/29/2022,8:00,17:00
20,09/30/2022,8:00,17:00
20,03/10/2022,8:00,17:00
20,04/10/2022,8:00,17:00
20,05/10/2022,8:00,17:00
20,06/10/2022,8:00,17:00
20,07/10/2022,10:00,17:00
20,10/10/2022,8:00,17:00
20,11/10/2022,8:00,17:00
20,12/10/2022,8:00,17:00
20,10/13/2022,8:00,17:00
20,10/14/2022,8:00,17:00
20,10/17/2022,8:00,17:00
20,10/18/2022,10:00,17:00
20,10/19/2022,8:00,17:00
20,10/20/2022,8:00,17:00
20,10/21/2022,8:00,17:00
20,10/24/2022,8:00,17:00
20,10/25/2022,8:00,17:00
20,10/26/2022,8:00,17:00
20,10/27/2022,10:00,17:00
20,10/28/2022,8:00,17:00
20,10/31/2022,8:00,17:00
20,01/11/2022,0:00,0:00
20,02/11/2022,8:00,17:00
20,03/11/2022,8:00,17:00
20,04/11/2022,8:00,17:00
20,07/11/2022,10:00,17:00
20,08/11/2022,8:00,17:00
20,09/11/2022,8:00,17:00
20,10/11/2022,8:00,17:00
20,11/11/2022,8:00,17:00
20,11/14/2022,8:00,17:00
20,11/15/2022,8:00,17:00
20,11/16/2022,10:00,17:00
20,11/17/2022,8:00,17:00
20,11/18/2022,8:00,17:00
20,11/21/2022,8:00,17:00
20,11/22/2022,8:00,17:00
20,11/23/2022,8:00,17:00
20,11/24/2022,8:00,17:00
20,11/25/2022,10:00,17:00
20,11/28/2022,8:00,17:00
20,11/29/2022,8:00,17:00
20,11/30/2022,0:00,0:00
20,01/12/2022,8:00,17:00
20,02/12/2022,8:00,17:00
20,05/12/2022,8:00,17:00
20,06/12/2022,10:00,17:00
20,07/12/2022,8:00,17:00
20,08/12/2022,0:00,0:00
20,09/12/2022,8:00,17:00
20,12/12/2022,8:00,17:00
20,12/13/2022,8:00,17:00
20,12/14/2022,8:00,17:00
20,12/15/2022,10:00,17:00
20,12/16/2022,8:00,17:00
20,12/19/2022,8:00,17:00
20,12/20/2022,8:00,17:00
20,12/21/2022,8:00,17:00
20,12/22/2022,8:00,17:00
20,12/23/2022,8:00,17:00
20,12/26/2022,10:00,17:00
20,12/27/2022,8:00,17:00
20,12/28/2022,8:00,17:00
20,12/29/2022,8:00,17:00
20,12/30/2022,0:00,0:00
21,01/09/2022,8:11,17:00
21,02/09/2022,8:00,17:00
21,05/09/2022,13:00,17:00
21,06/09/2022,8:00,17:00
21,07/09/2022,8:00,17:00
21,08/09/2022,10:00,17:00
21,09/09/2022,8:00,17:00
21,12/09/2022,8:11,17:00
21,09/13/2022,8:00,17:00
21,09/14/2022,13:00,17:00
21,09/15/2022,8:00,17:00
21,09/16/2022,8:00,17:00
21,09/19/2022,10:00,17:00
21,09/20/2022,8:00,17:00
21,09/21/2022,8:11,17:00
21,09/22/2022,8:00,17:00
21,09/23/2022,13:00,17:00
21,09/26/2022,8:00,17:00
21,09/27/2022,8:00,17:00
21,09/28/2022,10:00,17:00
21,09/29/2022,8:00,17:00
21,09/30/2022,8:11,17:00
21,03/10/2022,8:00,17:00
21,04/10/2022,13:00,17:00
21,05/10/2022,8:00,17:00
21,06/10/2022,8:00,17:00
21,07/10/2022,10:00,17:00
21,10/10/2022,8:00,17:00
21,11/10/2022,8:11,17:00
21,12/10/2022,8:00,17:00
21,10/13/2022,13:00,17:00
21,10/14/2022,8:00,17:00
21,10/17/2022,8:00,17:00
21,10/18/2022,10:00,17:00
21,10/19/2022,8:00,17:00
21,10/20/2022,8:11,17:00
21,10/21/2022,8:00,17:00
21,10/24/2022,13:00,17:00
21,10/25/2022,8:00,17:00
21,10/26/2022,8:00,17:00
21,10/27/2022,10:00,17:00
21,10/28/2022,8:00,17:00
21,10/31/2022,8:11,17:00
21,01/11/2022,0:00,0:00
21,02/11/2022,13:00,17:00
21,03/11/2022,8:00,17:00
21,04/11/2022,8:00,17:00
21,07/11/2022,10:00,17:00
21,08/11/2022,8:00,17:00
21,09/11/2022,8:11,17:00
21,10/11/2022,8:00,17:00
21,11/11/2022,13:00,17:00
21,11/14/2022,8:00,17:00
21,11/15/2022,8:00,17:00
21,11/16/2022,10:00,17:00
21,11/17/2022,8:00,17:00
21,11/18/2022,8:11,17:00
21,11/21/2022,8:00,17:00
21,11/22/2022,13:00,17:00
21,11/23/2022,8:00,17:00
21,11/24/2022,8:00,17:00
21,11/25/2022,10:00,17:00
21,11/28/2022,8:00,17:00
21,11/29/2022,8:11,17:00
21,11/30/2022,0:00,0:00
21,01/12/2022,13:00,17:00
21,02/12/2022,8:00,17:00
21,05/12/2022,8:00,17:00
21,06/12/2022,10:00,17:00
21,07/12/2022,8:00,17:00
21,08/12/2022,0:00,0:00
21,09/12/2022,8:00,17:00
21,12/12/2022,13:00,17:00
21,12/13/2022,8:00,17:00
21,12/14/2022,8:00,17:00
21,12/15/2022,10:00,17:00
21,12/16/2022,8:00,17:00
21,12/19/2022,8:11,17:00
21,12/20/2022,8:00,17:00
21,12/21/2022,13:00,17:00
21,12/22/2022,8:00,17:00
21,12/23/2022,8:00,17:00
21,12/26/2022,10:00,17:00
21,12/27/2022,8:00,17:00
21,12/28/2022,8:11,17:00
21,12/29/2022,8:00,17:00
21,12/30/2022,0:00,0:00
22,01/09/2022,8:00,17:00
22,02/09/2022,8:00,17:00
22,05/09/2022,8:00,17:00
22,06/09/2022,8:00,17:00
22,07/09/2022,8:00,17:00
22,08/09/2022,10:00,17:00
22,09/09/2022,8:00,17:00
22,12/09/2022,8:00,17:00
22,09/13/2022,8:00,17:00
22,09/14/2022,8:00,17:00
22,09/15/2022,8:00,17:00
22,09/16/2022,8:00,17:00
22,09/19/2022,10:00,17:00
22,09/20/2022,8:00,17:00
22,09/21/2022,8:00,17:00
22,09/22/2022,8:00,17:00
22,09/23/2022,8:00,17:00
22,09/26/2022,8:00,17:00
22,09/27/2022,8:00,17:00
22,09/28/2022,10:00,17:00
22,09/29/2022,8:00,17:00
22,09/30/2022,8:00,17:00
22,03/10/2022,8:00,17:00
22,04/10/2022,8:00,17:00
22,05/10/2022,8:00,17:00
22,06/10/2022,8:00,17:00
22,07/10/2022,10:00,17:00
22,10/10/2022,8:00,17:00
22,11/10/2022,8:00,17:00
22,12/10/2022,8:00,17:00
22,10/13/2022,8:00,17:00
22,10/14/2022,8:00,17:00
22,10/17/2022,8:00,17:00
22,10/18/2022,10:00,17:00
22,10/19/2022,8:00,17:00
22,10/20/2022,8:00,17:00
22,10/21/2022,8:00,17:00
22,10/24/2022,8:00,17:00
22,10/25/2022,8:00,17:00
22,10/26/2022,8:00,17:00
22,10/27/2022,10:00,17:00
22,10/28/2022,8:00,17:00
22,10/31/2022,8:00,17:00
22,01/11/2022,0:00,0:00
22,02/11/2022,8:00,17:00
22,03/11/2022,8:00,17:00
22,04/11/2022,8:00,17:00
22,07/11/2022,10:00,17:00
22,08/11/2022,8:00,17:00
22,09/11/2022,8:00,17:00
22,10/11/2022,8:00,17:00
22,11/11/2022,8:00,17:00
22,11/14/2022,8:00,17:00
22,11/15/2022,8:00,17:00
22,11/16/2022,10:00,17:00
22,11/17/2022,8:00,17:00
22,11/18/2022,8:00,17:00
22,11/21/2022,8:00,17:00
22,11/22/2022,8:00,17:00
22,11/23/2022,8:00,17:00
22,11/24/2022,8:00,17:00
22,11/25/2022,10:00,17:00
22,11/28/2022,8:00,17:00
22,11/29/2022,8:00,17:00
22,11/30/2022,0:00,0:00
22,01/12/2022,8:00,17:00
22,02/12/2022,8:00,17:00
22,05/12/2022,8:00,17:00
22,06/12/2022,10:00,17:00
22,07/12/2022,8:00,17:00
22,08/12/2022,0:00,0:00
22,09/12/2022,8:00,17:00
22,12/12/2022,8:00,17:00
22,12/13/2022,8:00,17:00
22,12/14/2022,8:00,17:00
22,12/15/2022,10:00,17:00
22,12/16/2022,8:00,17:00
22,12/19/2022,8:00,17:00
22,12/20/2022,8:00,17:00
22,12/21/2022,8:00,17:00
22,12/22/2022,8:00,17:00
22,12/23/2022,8:00,17:00
22,12/26/2022,10:00,17:00
22,12/27/2022,8:00,17:00
22,12/28/2022,8:00,17:00
22,12/29/2022,8:00,17:00
22,12/30/2022,0:00,0:00
23,01/09/2022,8:00,17:00
23,02/09/2022,8:00,17:00
23,05/09/2022,8:00,17:00
23,06/09/2022,9:00,17:00
23,07/09/2022,8:00,17:00
23,08/09/2022,10:00,17:00
23,09/09/2022,8:00,17:00
23,12/09/2022,8:00,17:00
23,09/13/2022,8:00,17:00
23,09/14/2022,8:00,17:00
23,09/15/2022,9:00,17:00
23,09/16/2022,8:00,17:00
23,09/19/2022,10:00,17:00
23,09/20/2022,8:00,17:00
23,09/21/2022,8:00,17:00
23,09/22/2022,8:00,17:00
23,09/23/2022,8:00,17:00
23,09/26/2022,9:00,17:00
23,09/27/2022,8:00,17:00
23,09/28/2022,10:00,17:00
23,09/29/2022,8:00,17:00
23,09/30/2022,8:00,17:00
23,03/10/2022,8:00,17:00
23,04/10/2022,8:00,17:00
23,05/10/2022,9:00,17:00
23,06/10/2022,8:00,17:00
23,07/10/2022,10:00,17:00
23,10/10/2022,8:00,17:00
23,11/10/2022,8:00,17:00
23,12/10/2022,8:00,17:00
23,10/13/2022,8:00,17:00
23,10/14/2022,9:00,17:00
23,10/17/2022,8:00,17:00
23,10/18/2022,10:00,17:00
23,10/19/2022,8:00,17:00
23,10/20/2022,8:00,17:00
23,10/21/2022,8:00,17:00
23,10/24/2022,8:00,17:00
23,10/25/2022,9:00,17:00
23,10/26/2022,8:00,17:00
23,10/27/2022,10:00,17:00
23,10/28/2022,8:00,17:00
23,10/31/2022,8:00,17:00
23,01/11/2022,0:00,0:00
23,02/11/2022,8:00,17:00
23,03/11/2022,9:00,17:00
23,04/11/2022,0:00,0:00
23,07/11/2022,10:00,17:00
23,08/11/2022,8:00,17:00
23,09/11/2022,8:00,17:00
23,10/11/2022,8:00,17:00
23,11/11/2022,8:00,17:00
23,11/14/2022,9:00,17:00
23,11/15/2022,8:00,17:00
23,11/16/2022,10:00,17:00
23,11/17/2022,8:00,17:00
23,11/18/2022,8:00,17:00
23,11/21/2022,8:00,17:00
23,11/22/2022,8:00,17:00
23,11/23/2022,9:00,17:00
23,11/24/2022,8:00,17:00
23,11/25/2022,10:00,17:00
23,11/28/2022,8:00,17:00
23,11/29/2022,8:00,17:00
23,11/30/2022,0:00,0:00
23,01/12/2022,8:00,17:00
23,02/12/2022,9:00,17:00
23,05/12/2022,8:00,17:00
23,06/12/2022,10:00,17:00
23,07/12/2022,8:00,17:00
23,08/12/2022,0:00,0:00
23,09/12/2022,8:00,17:00
23,12/12/2022,8:00,17:00
23,12/13/2022,9:00,17:00
23,12/14/2022,8:00,17:00
23,12/15/2022,10:00,17:00
23,12/16/2022,8:00,17:00
23,12/19/2022,8:00,17:00
23,12/20/2022,8:00,17:00
23,12/21/2022,8:00,17:00
23,12/22/2022,9:00,17:00
23,12/23/2022,8:00,17:00
23,12/26/2022,10:00,17:00
23,12/27/2022,8:00,17:00
23,12/28/2022,8:00,17:00
23,12/29/2022,8:00,17:00
23,12/30/2022,0:00,0:00
24,01/09/2022,8:21,17:00
24,02/09/2022,8:00,17:00
24,05/09/2022,8:00,17:00
24,06/09/2022,8:00,17:00
24,07/09/2022,8:00,17:00
24,08/09/2022,10:00,17:00
24,09/09/2022,8:00,17:00
24,12/09/2022,8:21,17:00
24,09/13/2022,8:00,17:00
24,09/14/2022,8:00,17:00
24,09/15/2022,0:00,0:00
24,09/16/2022,8:00,17:00
24,09/19/2022,10:00,17:00
24,09/20/2022,8:00,17:00
24,09/21/2022,8:21,17:00
24,09/22/2022,8:00,17:00
24,09/23/2022,8:00,17:00
24,09/26/2022,8:00,17:00
24,09/27/2022,8:00,17:00
24,09/28/2022,10:00,17:00
24,09/29/2022,8:00,17:00
24,09/30/2022,8:21,17:00
24,03/10/2022,8:00,17:00
24,04/10/2022,8:00,17:00
24,05/10/2022,8:00,17:00
24,06/10/2022,8:00,17:00
24,07/10/2022,10:00,17:00
24,10/10/2022,8:00,17:00
24,11/10/2022,8:21,17:00
24,12/10/2022,8:00,17:00
24,10/13/2022,8:00,17:00
24,10/14/2022,8:00,17:00
24,10/17/2022,8:00,17:00
24,10/18/2022,10:00,17:00
24,10/19/2022,8:00,17:00
24,10/20/2022,8:21,17:00
24,10/21/2022,8:00,17:00
24,10/24/2022,8:00,17:00
24,10/25/2022,8:00,17:00
24,10/26/2022,8:00,17:00
24,10/27/2022,10:00,17:00
24,10/28/2022,8:00,17:00
24,10/31/2022,8:21,17:00
24,01/11/2022,0:00,0:00
24,02/11/2022,8:00,17:00
24,03/11/2022,8:00,17:00
24,04/11/2022,8:00,17:00
24,07/11/2022,10:00,17:00
24,08/11/2022,8:00,17:00
24,09/11/2022,8:21,17:00
24,10/11/2022,8:00,17:00
24,11/11/2022,8:00,17:00
24,11/14/2022,8:00,17:00
24,11/15/2022,8:00,17:00
24,11/16/2022,10:00,17:00
24,11/17/2022,8:00,17:00
24,11/18/2022,8:21,17:00
24,11/21/2022,8:00,17:00
24,11/22/2022,8:00,17:00
24,11/23/2022,8:00,17:00
24,11/24/2022,8:00,17:00
24,11/25/2022,10:00,17:00
24,11/28/2022,8:00,17:00
24,11/29/2022,8:21,17:00
24,11/30/2022,0:00,0:00
24,01/12/2022,8:00,17:00
24,02/12/2022,8:00,17:00
24,05/12/2022,8:00,17:00
24,06/12/2022,10:00,17:00
24,07/12/2022,8:00,17:00
24,08/12/2022,0:00,0:00
24,09/12/2022,8:00,17:00
24,12/12/2022,8:00,17:00
24,12/13/2022,8:00,17:00
24,12/14/2022,8:00,17:00
24,12/15/2022,10:00,17:00
24,12/16/2022,8:00,17:00
24,12/19/2022,8:21,17:00
24,12/20/2022,8:00,17:00
24,12/21/2022,8:00,17:00
24,12/22/2022,8:00,17:00
24,12/23/2022,8:00,17:00
24,12/26/2022,10:00,17:00
24,12/27/2022,8:00,17:00
24,12/28/2022,8:21,17:00
24,12/29/2022,8:00,17:00
24,12/30/2022,0:00,0:00
25,01/09/2022,8:00,17:00
25,02/09/2022,8:00,17:00
25,05/09/2022,8:00,17:00
25,06/09/2022,8:00,17:00
25,07/09/2022,8:00,17:00
25,08/09/2022,10:00,17:00
25,09/09/2022,8:00,17:00
25,12/09/2022,8:00,17:00
25,09/13/2022,8:00,17:00
25,09/14/2022,8:00,17:00
25,09/15/2022,8:00,17:00
25,09/16/2022,8:00,17:00
25,09/19/2022,10:00,17:00
25,09/20/2022,8:00,17:00
25,09/21/2022,8:00,17:00
25,09/22/2022,8:00,17:00
25,09/23/2022,8:00,17:00
25,09/26/2022,8:00,17:00
25,09/27/2022,8:00,17:00
25,09/28/2022,10:00,17:00
25,09/29/2022,8:00,17:00
25,09/30/2022,8:00,17:00
25,03/10/2022,8:00,17:00
25,04/10/2022,8:00,17:00
25,05/10/2022,8:00,17:00
25,06/10/2022,8:00,17:00
25,07/10/2022,10:00,17:00
25,10/10/2022,8:00,17:00
25,11/10/2022,8:00,17:00
25,12/10/2022,8:00,17:00
25,10/13/2022,8:00,17:00
25,10/14/2022,8:00,17:00
25,10/17/2022,8:00,17:00
25,10/18/2022,10:00,17:00
25,10/19/2022,8:00,17:00
25,10/20/2022,8:00,17:00
25,10/21/2022,8:00,17:00
25,10/24/2022,8:00,17:00
25,10/25/2022,8:00,17:00
25,10/26/2022,8:00,17:00
25,10/27/2022,10:00,17:00
25,10/28/2022,8:00,17:00
25,10/31/2022,8:00,17:00
25,01/11/2022,0:00,0:00
25,02/11/2022,8:00,17:00
25,03/11/2022,8:00,17:00
25,04/11/2022,8:00,17:00
25,07/11/2022,10:00,17:00
25,08/11/2022,8:00,17:00
25,09/11/2022,8:00,17:00
25,10/11/2022,8:00,17:00
25,11/11/2022,8:00,17:00
25,11/14/2022,8:00,17:00
25,11/15/2022,8:00,17:00
25,11/16/2022,10:00,17:00
25,11/17/2022,8:00,17:00
25,11/18/2022,8:00,17:00
25,11/21/2022,8:00,17:00
25,11/22/2022,8:00,17:00
25,11/23/2022,8:00,17:00
25,11/24/2022,8:00,17:00
25,11/25/2022,10:00,17:00
25,11/28/2022,8:00,17:00
25,11/29/2022,8:00,17:00
25,11/30/2022,0:00,0:00
25,01/12/2022,8:00,17:00
25,02/12/2022,8:00,17:00
25,05/12/2022,8:00,17:00
25,06/12/2022,10:00,17:00
25,07/12/2022,8:00,17:00
25,08/12/2022,0:00,0:00
25,09/12/2022,8:00,17:00
25,12/12/2022,8:00,17:00
25,12/13/2022,8:00,17:00
25,12/14/2022,8:00,17:00
25,12/15/2022,10:00,17:00
25,12/16/2022,8:00,17:00
25,12/19/2022,8:00,17:00
25,12/20/2022,8:00,17:00
25,12/21/2022,8:00,17:00
25,12/22/2022,8:00,17:00
25,12/23/2022,8:00,17:00
25,12/26/2022,10:00,17:00
25,12/27/2022,8:00,17:00
25,12/28/2022,8:00,17:00
25,12/29/2022,8:00,17:00
25,12/30/2022,0:00,0:00
26,01/09/2022,8:00,17:00
26,02/09/2022,8:00,17:00
26,05/09/2022,8:00,17:00
26,06/09/2022,8:00,17:00
26,07/09/2022,8:00,17:00
26,08/09/2022,8:00,17:00
26,09/09/2022,8:00,17:00
26,12/09/2022,8:00,17:00
26,09/13/2022,8:00,17:00
26,09/14/2022,8:00,17:00
26,09/15/2022,8:00,17:00
26,09/16/2022,8:00,17:00
26,09/19/2022,8:00,17:00
26,09/20/2022,8:00,17:00
26,09/21/2022,8:00,17:00
26,09/22/2022,8:00,17:00
26,09/23/2022,8:00,17:00
26,09/26/2022,8:00,17:00
26,09/27/2022,8:00,17:00
26,09/28/2022,8:00,17:00
26,09/29/2022,8:00,17:00
26,09/30/2022,8:00,17:00
26,03/10/2022,8:00,17:00
26,04/10/2022,8:00,17:00
26,05/10/2022,8:00,17:00
26,06/10/2022,8:00,17:00
26,07/10/2022,8:00,17:00
26,10/10/2022,8:00,17:00
26,11/10/2022,8:00,17:00
26,12/10/2022,8:00,17:00
26,10/13/2022,8:00,17:00
26,10/14/2022,8:00,17:00
26,10/17/2022,8:00,17:00
26,10/18/2022,8:00,17:00
26,10/19/2022,8:00,17:00
26,10/20/2022,8:00,17:00
26,10/21/2022,8:00,17:00
26,10/24/2022,8:00,17:00
26,10/25/2022,8:00,17:00
26,10/26/2022,8:00,17:00
26,10/27/2022,8:00,17:00
26,10/28/2022,8:00,17:00
26,10/31/2022,8:00,17:00
26,01/11/2022,0:00,0:00
26,02/11/2022,8:00,17:00
26,03/11/2022,8:00,17:00
26,04/11/2022,8:00,17:00
26,07/11/2022,8:00,17:00
26,08/11/2022,8:00,17:00
26,09/11/2022,8:00,17:00
26,10/11/2022,8:00,17:00
26,11/11/2022,8:00,17:00
26,11/14/2022,8:00,17:00
26,11/15/2022,8:00,17:00
26,11/16/2022,8:00,17:00
26,11/17/2022,8:00,17:00
26,11/18/2022,8:00,17:00
26,11/21/2022,8:00,17:00
26,11/22/2022,8:00,17:00
26,11/23/2022,8:00,17:00
26,11/24/2022,8:00,17:00
26,11/25/2022,8:00,17:00
26,11/28/2022,8:00,17:00
26,11/29/2022,8:00,17:00
26,11/30/2022,0:00,0:00
26,01/12/2022,8:00,17:00
26,02/12/2022,8:00,17:00
26,05/12/2022,8:00,17:00
26,06/12/2022,8:00,17:00
26,07/12/2022,8:00,17:00
26,08/12/2022,0:00,0:00
26,09/12/2022,8:00,17:00
26,12/12/2022,8:00,17:00
26,12/13/2022,8:00,17:00
26,12/14/2022,8:00,17:00
26,12/15/2022,8:00,17:00
26,12/16/2022,8:00,17:00
26,12/19/2022,8:00,17:00
26,12/20/2022,8:00,17:00
26,12/21/2022,8:00,17:00
26,12/22/2022,8:00,17:00
26,12/23/2022,8:00,17:00
26,12/26/2022,8:00,17:00
26,12/27/2022,8:00,17:00
26,12/28/2022,8:00,17:00
26,12/29/2022,8:00,17:00
26,12/30/2022,0:00,0:00
27,01/09/2022,8:00,17:00
27,02/09/2022,8:00,17:00
27,05/09/2022,8:00,17:00
27,06/09/2022,8:00,17:00
27,07/09/2022,8:00,17:00
27,08/09/2022,8:00,17:00
27,09/09/2022,8:00,17:00
27,12/09/2022,8:00,17:00
27,09/13/2022,8:00,17:00
27,09/14/2022,8:00,17:00
27,09/15/2022,8:00,17:00
27,09/16/2022,8:00,17:00
27,09/19/2022,8:00,17:00
27,09/20/2022,8:00,17:00
27,09/21/2022,8:00,17:00
27,09/22/2022,8:00,17:00
27,09/23/2022,8:00,17:00
27,09/26/2022,8:00,17:00
27,09/27/2022,8:00,17:00
27,09/28/2022,8:00,17:00
27,09/29/2022,8:00,17:00
27,09/30/2022,8:00,17:00
27,03/10/2022,8:00,17:00
27,04/10/2022,8:00,17:00
27,05/10/2022,8:00,17:00
27,06/10/2022,8:00,17:00
27,07/10/2022,8:00,17:00
27,10/10/2022,8:00,17:00
27,11/10/2022,8:00,17:00
27,12/10/2022,8:00,17:00
27,10/13/2022,8:00,17:00
27,10/14/2022,8:00,17:00
27,10/17/2022,8:00,17:00
27,10/18/2022,8:00,17:00
27,10/19/2022,8:00,17:00
27,10/20/2022,8:00,17:00
27,10/21/2022,8:00,17:00
27,10/24/2022,8:00,17:00
27,10/25/2022,8:00,17:00
27,10/26/2022,8:00,17:00
27,10/27/2022,8:00,17:00
27,10/28/2022,8:00,17:00
27,10/31/2022,8:00,17:00
27,01/11/2022,0:00,0:00
27,02/11/2022,8:00,17:00
27,03/11/2022,8:00,17:00
27,04/11/2022,8:00,17:00
27,07/11/2022,8:00,17:00
27,08/11/2022,8:00,17:00
27,09/11/2022,8:00,17:00
27,10/11/2022,8:00,17:00
27,11/11/2022,8:00,17:00
27,11/14/2022,8:00,17:00
27,11/15/2022,8:00,17:00
27,11/16/2022,8:00,17:00
27,11/17/2022,8:00,17:00
27,11/18/2022,8:00,17:00
27,11/21/2022,8:00,17:00
27,11/22/2022,8:00,17:00
27,11/23/2022,8:00,17:00
27,11/24/2022,8:00,17:00
27,11/25/2022,8:00,17:00
27,11/28/2022,8:00,17:00
27,11/29/2022,8:00,17:00
27,11/30/2022,0:00,0:00
27,01/12/2022,8:00,17:00
27,02/12/2022,8:00,17:00
27,05/12/2022,8:00,17:00
27,06/12/2022,8:00,17:00
27,07/12/2022,8:00,17:00
27,08/12/2022,0:00,0:00
27,09/12/2022,8:00,17:00
27,12/12/2022,8:00,17:00
27,12/13/2022,8:00,17:00
27,12/14/2022,8:00,17:00
27,12/15/2022,0:00,0:00
27,12/16/2022,0:00,0:00
27,12/19/2022,0:00,0:00
27,12/20/2022,0:00,0:00
27,12/21/2022,0:00,0:00
27,12/22/2022,0:00,0:00
27,12/23/2022,0:00,0:00
27,12/26/2022,0:00,0:00
27,12/27/2022,0:00,0:00
27,12/28/2022,0:00,0:00
27,12/29/2022,0:00,0:00
27,12/30/2022,0:00,0:00
28,01/09/2022,8:00,17:00
28,02/09/2022,8:00,17:00
28,05/09/2022,8:00,17:00
28,06/09/2022,11:30,17:00
28,07/09/2022,8:00,17:00
28,08/09/2022,8:00,17:00
28,09/09/2022,8:00,17:00
28,12/09/2022,8:00,17:00
28,09/13/2022,8:00,17:00
28,09/14/2022,8:00,17:00
28,09/15/2022,11:30,17:00
28,09/16/2022,8:00,17:00
28,09/19/2022,8:00,17:00
28,09/20/2022,8:00,17:00
28,09/21/2022,8:00,17:00
28,09/22/2022,8:00,17:00
28,09/23/2022,8:00,17:00
28,09/26/2022,11:30,17:00
28,09/27/2022,8:00,17:00
28,09/28/2022,8:00,17:00
28,09/29/2022,8:00,17:00
28,09/30/2022,8:00,17:00
28,03/10/2022,8:00,17:00
28,04/10/2022,8:00,17:00
28,05/10/2022,11:30,17:00
28,06/10/2022,8:00,17:00
28,07/10/2022,8:00,17:00
28,10/10/2022,8:00,17:00
28,11/10/2022,8:00,17:00
28,12/10/2022,8:00,17:00
28,10/13/2022,8:00,17:00
28,10/14/2022,11:30,17:00
28,10/17/2022,8:00,17:00
28,10/18/2022,8:00,17:00
28,10/19/2022,8:00,17:00
28,10/20/2022,8:00,17:00
28,10/21/2022,8:00,17:00
28,10/24/2022,8:00,17:00
28,10/25/2022,11:30,17:00
28,10/26/2022,8:00,17:00
28,10/27/2022,8:00,17:00
28,10/28/2022,8:00,17:00
28,10/31/2022,8:00,17:00
28,01/11/2022,0:00,0:00
28,02/11/2022,8:00,17:00
28,03/11/2022,11:30,17:00
28,04/11/2022,8:00,17:00
28,07/11/2022,8:00,17:00
28,08/11/2022,8:00,17:00
28,09/11/2022,8:00,17:00
28,10/11/2022,8:00,17:00
28,11/11/2022,8:00,17:00
28,11/14/2022,11:30,17:00
28,11/15/2022,8:00,17:00
28,11/16/2022,8:00,17:00
28,11/17/2022,8:00,17:00
28,11/18/2022,8:00,17:00
28,11/21/2022,8:00,17:00
28,11/22/2022,8:00,17:00
28,11/23/2022,11:30,17:00
28,11/24/2022,8:00,17:00
28,11/25/2022,8:00,17:00
28,11/28/2022,8:00,17:00
28,11/29/2022,8:00,17:00
28,11/30/2022,0:00,0:00
28,01/12/2022,8:00,17:00
28,02/12/2022,11:30,17:00
28,05/12/2022,8:00,17:00
28,06/12/2022,8:00,17:00
28,07/12/2022,8:00,17:00
28,08/12/2022,0:00,0:00
28,09/12/2022,8:00,17:00
28,12/12/2022,8:00,17:00
28,12/13/2022,11:30,17:00
28,12/14/2022,8:00,17:00
28,12/15/2022,0:00,0:00
28,12/16/2022,0:00,0:00
28,12/19/2022,0:00,0:00
28,12/20/2022,0:00,0:00
28,12/21/2022,0:00,0:00
28,12/22/2022,0:00,0:00
28,12/23/2022,0:00,0:00
28,12/26/2022,0:00,0:00
28,12/27/2022,0:00,0:00
28,12/28/2022,0:00,0:00
28,12/29/2022,0:00,0:00
28,12/30/2022,0:00,0:00
29,01/09/2022,8:00,17:00
29,02/09/2022,8:00,17:00
29,05/09/2022,8:00,17:00
29,06/09/2022,8:00,17:00
29,07/09/2022,8:00,17:00
29,08/09/2022,8:00,17:00
29,09/09/2022,8:00,17:00
29,12/09/2022,8:00,17:00
29,09/13/2022,8:00,17:00
29,09/14/2022,8:00,17:00
29,09/15/2022,8:00,17:00
29,09/16/2022,8:00,17:00
29,09/19/2022,8:00,17:00
29,09/20/2022,8:00,17:00
29,09/21/2022,8:00,17:00
29,09/22/2022,8:00,17:00
29,09/23/2022,8:00,17:00
29,09/26/2022,8:00,17:00
29,09/27/2022,8:00,17:00
29,09/28/2022,8:00,17:00
29,09/29/2022,8:00,17:00
29,09/30/2022,8:00,17:00
29,03/10/2022,8:00,17:00
29,04/10/2022,8:00,17:00
29,05/10/2022,8:00,17:00
29,06/10/2022,8:00,17:00
29,07/10/2022,8:00,17:00
29,10/10/2022,8:00,17:00
29,11/10/2022,8:00,17:00
